# (05) BRICK VS																								
0501	1.8		25.0	90		50000	1		bang_concrete					5000	255 255	255	0.9		1.4		1.0		1.0		1.6		0.0	

# STONE VS																										
0701	1.8		25.0	90		50000	1		bang_dirt_dry					5004	255 255	255	0.8		3.0		1.0		1.0		0.25	0.0		

# STONE VS VEHICLE																									
0751	1.8		25.0	90		50000	1		bang_dirt_dry					0		255 255	255	0.8		3.0		1.0		1.0		0.25	0.0		
																											
# (08) SANDSTONE VS																							
0801	1.8		25.0	90		50000	1		bang_concrete					5000	255 255	255	0.9		1.4		1.0		1.0		1.6		0.0	
																											
# (09) SANDSTONE_BRITTLE VS																					
0901	1.8		25.0	90		50000	1		bang_concrete					5000	255 255	255	0.9		1.4		1.0		1.0		1.6		0.0	
 

#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																							
# (12) SAND VS																				
1201	1.8		25.0	90		50000	1		bang_dirt_dry					5004	255 255	255	0.8		1.0		1.0		1.0		0.3		0.0		

# (12) SAND VS VEHICLES																			
1250	1.8		25.0	90		50000	1		bang_dirt_dry					0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		

# (12) SAND VS VEHICLES																			
1251	1.8		25.0	90		50000	1		bang_dirt_dry					0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
																								
# (13) SAND_WET VS																			
1301	1.8		25.0	90		50000	1		bang_sand						5004	255 255	255	0.8		1.0		1.0		1.0		0.3		0.0	

# (13) SAND_UNDERWATER VS																			
1302	0.8		25.0	100		50000	0		bang_sand_underwater			5004	255 255	255	0.8		1.0		1.0		1.0		0.3		0.0	
																						
# (14) ICE VS																				
1401	1.8		25.0	90		50000	1		bang_concrete					5000	255 255	255	0.9		1.9		1.0		1.0		0.2		0.0		
																							
# (15) SNOW_LOOSE VS																		
1501	1.8		25.0	90		50000	1		bang_snow						0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
																							
# (15) SNOW_COMPACT VS																		
1505	1.8		25.0	90		50000	1		bang_snow						0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
																							
# (16) GRAVEL VS																			
1601	1.8		10.0	90		30000	1		bang_concrete					0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
1601	1.8		10.0	90		30000	1		bang_concrete					0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
																							
# (17,19) DIRT_DRY VS																		
1701	1.8		25.0	90		50000	1		bang_dirt_dry					5004	255 255	255	0.8		3.0		1.0		1.0		0.25	0.0		

# (17,19) DIRT_DRY VS VEHICLE																		
1750	1.8		25.0	90		50000	1		bang_dirt_dry					0		255 255	255	0.8		3.0		1.0		1.0		0.25	0.0		
																							
# (18) MUD_SOFT VS																			
1801	1.8		25.0	90		50000	1		bang_dirt_dry					5002	255 255	255	0.5		2.6		1.0		1.0		0.25	0.0	


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (20) GRASS VS																				
2001	1.8		25.0	90		1000	1		bang_dirt_dry					0	255 255	255	0.5		1.0		1.0		1.0		0.3		0.0		
																							
# (21) BUSHES VS																			
2101	1.8		25.0	600		50000	1		bang_wood						5010	255 255	255	0.1		1.0		1.0		1.0		0.3		0.0		
																							
# (22,26) TREE_BARK VS																		
2201	1.8		25.0	2000	50000	1		bang_wood						5010	255 255	255	0.1		1.0		1.0		1.0		0.3		0.0		
2201	1.8		25.0	2000	50000	1		bang_wood						5011	255 255	255	0.1		1.0		1.0		1.0		0.3		0.0		
																							
# (23) LEAVES VS																			
2301	1.8		25.0	600		50000	1		bang_dirt_dry					0		255 255	255	0.0		1.0		1.0		1.0		0.3		0.0		

# (25,32) WOOD VS																			
2501	70.0	300.0	4000	50000	1		bang_wood						5010	255 255	255	0.4		1.1		1.0		1.0		0.35	0.0		
2501	70.0	300.0	4000	50000	1		bang_wood						5011	255 255	255	0.5		0.9		1.0		1.0		0.35	0.0		

# (25,32) CAR METAL VS	WOOD																		
2502	1.8		25.0	90		50000	1		bang_wood						5022	255 255	255	0.5		0.62	1.0		1.0		0.7		0.0		
2502	1.8		25.0	90		50000	1		bang_wood						5021	255 255	255	0.5		0.62	1.0		1.0		0.7		0.0																							
																																												

#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (27) CERAMIC VS																			
2701	1.8		25.0	90		50000	1		bang_concrete					5000	255 255	255	0.9		1.9		1.0		1.0		0.2		0.0		
																							
# (28) CARPET_FABRIC VS																		
2801	1.8		25.0	90		50000	1		bang_plastic					0		255 255	255	0.2		1.0		1.0		1.0		0.2		0.0		
																							
# (29) PLASTIC VS																			
2901	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.2		0.35	1.0		1.0		0.2		0.0	
2901	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.2		0.35	1.0		1.0		0.2		0.0	
2901	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.35	0.41	1.0		1.0		0.2		0.0	
2901	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.35	0.41	1.0		1.0		0.2		0.0	
																							
# (30) PLASTIC_HOLLOW VS																	
3001	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.2		0.35	1.0		1.0		0.2		0.0	
3001	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.2		0.35	1.0		1.0		0.2		0.0	
3001	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.35	0.62	1.0		1.0		0.2		0.0	
3001	8.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.35	0.62	1.0		1.0		0.2		0.0	
																							
# (31) RUBBER VS																			
3101	22.0	90.0	5000	50000	1		bang_plastic					0		255 255	255	0.0		1.0		1.0		1.0		0.2		0.0		
																							
# (33) PLASTER_BRITTLE VS																	
3301	4.0		30.0	1800	50000	1		bang_plastic					5000	255 255	255	0.9		1.9		1.0		1.0		0.2		0.0		
3301	4.0		30.0	1800	50000	1		bang_plastic					5001	255 255	255	0.65	1.7		1.0		1.0		0.2		0.0		
																							
# (34) CARDBOARD VS																			
3401	5.0		30.0	1000	50000	1		bang_plastic					5023	255 255	255	0.2		0.8		1.0		1.0		0.3		0.0		
																							
# (35) PAPER VS																				
3501	5.0		30.0	1000	50000	1		bang_plastic					5023	255 255	255	0.2		0.8		1.0		1.0		0.3		0.0		
																							
# (36) FOAM VS																				
3601	5.0		30.0	1000	50000	1		bang_plastic					5030	255 255	255	0.1		0.5		1.0		1.0		0.1		0.0		
																							
# (37) FEATHERS VS																			
3701	5.0		30.0	1000	50000	1		bang_plastic					0		255 255	255	0.0		1.0		1.0		1.0		0.1		0.0		


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (39) GLASS VS																				
3901	3.0		22.0	800		22000	1		bang_plastic					5031	255 255	255	0.6		2.4		1.0		1.0		0.3		0.0		
3901	3.0		22.0	800		22000	1		bang_plastic					5032	255 255	255	0.6		2.4		1.0		1.0		0.3		0.0		

# VS METAL NOT VEHICLE METALS	
4001	3.0		25.0	800		50000	1		bang_metal						5020	255 255	255	0.3		0.38	1.0		1.0		0.46	0.0																	
4001	3.0		25.0	800		50000	1		bang_metal						5021	255 255	255	0.3		0.41	1.0		1.0		0.46	0.0	
4001	3.0		25.0	800		50000	1		bang_metal						5022	255 255	255	0.3		0.45	1.0		1.0		0.46	0.0	
																				
# VS CARMETAL & CAR_PLASTIC	
4033	1.8		30.0	90		50000	1		bang_carmetal					5022	255 255	255	0.8		0.8		1.0		1.0		0.0		0.25																	
4033	1.8		30.0	90		50000	1		bang_carmetal					5021	255 255	255	0.8		0.8		1.0		1.0		0.0		0.25
4033	1.8		30.0	90		50000	1		bang_carmetal					5022	255 255	255	0.8		0.8		1.0		1.0		0.0		0.25
4033	1.8		30.0	90		50000	1		bang_carmetal					5021	255 255	255	0.8		0.8		1.0		1.0		0.0		0.25
4033	1.8		30.0	90		50000	1		bang_carmetal					5022	255 255	255	0.8		0.8		1.0		1.0		0.0		0.25	

# VS CARMETAL VS HARD CONCRETE/ROCK	
4035	1.8		25.0	90		50000	1		bang_concrete					5022	255 255	255	0.3		0.38	1.0		1.0		0.0		0.25																
4035	1.8		25.0	90		50000	1		bang_concrete					5021	255 255	255	0.3		0.41	1.0		1.0		0.0		0.25
4035	1.8		25.0	90		50000	1		bang_concrete					5022	255 255	255	0.3		0.45	1.0		1.0		0.0		0.25
																		
# VS SOFT STUFF (BANG FX + DECALS - NO SCRAPE SPARKS FX!)									
4099	4.5		35.0	1800	35000	1		bang_concrete					5020	255 255	255	0.2		0.4		1.0		1.0		0.2		0.0		
4099	4.5		35.0	1800	35000	1		bang_concrete					5021	255 255	255	0.3		0.5		1.0		1.0		0.2		0.0		
4099	4.5		35.0	1800	35000	1		bang_concrete					5022	255 255	255	0.3		0.55	1.0		1.0		0.2		0.0	
4099	4.5		35.0	1800	35000	1		bang_concrete					5020	255 255	255	0.2		0.4		1.0		1.0		0.2		0.0		
																							
# (42) CAR_GLASS VS																			
4201	3.0		22.0	800		22000	1		bang_plastic					5031	255 255	255	0.6		2.4		1.0		1.0		0.3		0.0		
4201	3.0		22.0	800		22000	1		bang_plastic					5032	255 255	255	0.6		2.4		1.0		1.0		0.3		0.0		
			
# (44) PED/BLOOD VS																			
# VS dirt																				
4401	2.0		20.0	200		15000	1		bang_dirt_dry					5040	50 	0	0	0.5		0.6		1.0		1.0		0.0		0.0		
			
# (44) PED/BLOOD VS																			
# VS CONCRETE																				
4402	6.0		25.0	200		15000	1		bang_blood						5040	50 	0	0	0.5		0.6		1.0		1.0		0.0		0.0		
4402	6.0		25.0 	200		15000	1		bang_blood						5041	50 	0	0	0.5		0.6		1.0		1.0		0.0		0.0		
4402	6.0		25.0	200		15000	1		bang_blood						5042	50 	0	0	0.5		0.6		1.0		1.0		0.0		0.0		
																							
# (44) PED/BLOOD VS CARS ONLY																
4403	6.0		25.0	200		15000	1		bang_blood_car					5040	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		
4403	6.0		25.0	200		15000	1		bang_blood_car					5041	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		
4403	6.0		25.0	200		15000	1		bang_blood_car					5042	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		

# (44) HEAD/BLOOD VS CARS ONLY																
4404	6.0		25.0	250		15000	1		bang_blood_car					5040	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		
4404	6.0		25.0	250		15000	1		bang_blood_car					5041	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		
4404	6.0		25.0	250		15000	1		bang_blood_car					5042	50 	0	0	0.3		0.45	1.0		1.0		0.4		0.0		
																							
#  PED_CAPSULE VS UNDERWATER COLLISION																		
4405	0.5		3.0		0.5		1.0		0		ped_bang_sand_underwater		0		255 255	255	0.8		1.0		1.0		1.0		0.3		0.0												

# PED VS MUD
4406	2.0		20.0	200		15000	1		bang_mud						0		255	255	255	0.5		0.6		1.0		1.0		0.0		0.0		
										
# VS CARS																					
4440	2.0		15.0	250		19000	1		bang_concrete					5041	255 255	255	1.0		3.2		1.0		1.0		4.2		0.0		
4440	2.0		15.0	250		19000	1		bang_concrete					5040	255 255	255	1.0		3.2		1.0		1.0		4.2		0.0		
																							
# VS HARD SURFACES (DUST ONLY)																
4499	2.0		15.0	250		19000	1		-								5040	255 255	255	0.8		2.5		1.0		1.0		3.2		0.0		

#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (50) MUD TRANSFERRED ONTO																	
5018	5.0		35.0	300	32000	1		-									5073	57 	36	24	0.3		0.5		1.0		1.0		1.2		0.0		
																							
# (51) GRASS TRANSFERRED ONTO																
5120	5.0		35.0	300	32000	1		-									5073	57 	36	24	0.3		0.5		1.0		1.0		1.2		0.0		


MTLFX_BANG_INFO_END






MTLFX_SCRAPE_INFO_START

# MATERIAL ENTRIES BELOW: 70

#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (01) GENERIC (FX, BUT NO DECALS)															
0101	3.0		30.0	100		700		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# (02,04,06,07) CONCRETE VS																	
0201	1.5		15.0	10.0	100		1		scrape_metal					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
#0201	3.0		15.0	1.8		300		1		scrape_concrete					9999	255 255	255	0.1		0.2		10.0	10.0	0.0		0.5
																					
# (03) TARMAC VS																			
0301	3.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# (05) BRICK VS																				
0501	4.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	

# (17,19) STONE VS																		
0701	2.5		15.0	1.8		300		1		scrape_dirt_dry					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	

# (17,19) STONE VS VEHICLE																		
0751	2.97	15.0	1.8		300	 	1		scrape_dirt_dry					5071	255 255	255	0.08	0.17	3.0		8.0		0.0		0.5		
																							
# (08) SANDSTONE VS																			
0801	3.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (09) SANDSTONE_BRITTLE VS																	
0901	3.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	



#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																						
# (12) SAND VS																				
1201	2.5		15.0	1.8		300		1		scrape_sand						3053	175 175	175	0.38	0.87	2.0		4.0		0.0		0.3		

# (12) SAND VS	VEHICLE																			
1250	.97		15.0	1.8		300		1		scrape_sand						5071	255 255	255	0.08	0.17	3.0		8.0		0.0		0.5	

# (12) VEHICLE VS SAND																		
1251	.97		5.0 	1.8		300		1		scrape_sand						0		175 175	175	0.38	0.87	1.0		1.0		0.0		0.0	
																						
# (13) SAND_WET VS																			
1301	0.02	20.0	1.0		200		1		scrape_sand						3053	175 175	175	0.48	0.97	2.0		5.0		0.0		0.3	
		
# (13) SAND_UNDERWATER VS																			
1302	0.02	20.0	1.0		200		0		scrape_sand_underwater			0		255 255	255	0.38	0.77	2.0		2.0		0.0		0.3	
		
# (14) ICE VS																				
1401	3.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (15) SNOW_LOOSE VS																		
1501	0.01	15.0	1.8		300		1		scrape_snow						0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (15) SNOW_COMPACT VS																		
1505	0.5		15.0	1.8		300		1		scrape_snow						0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (16) GRAVEL VS																			
1601	1.0		5.0		1.8		200	    1		scrape_dirt_dry					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (17,19) DIRT_DRY VS																		
1701	2.5		15.0	1.8		300		1		scrape_dirt_dry					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	

# (17,19) DIRT_DRY VS VEHICLE																		
1750	0.45	5.0 	1.8		300		1		scrape_dirt_dry					5071	255 255	255	0.08	0.17	3.0		8.0		0.0		0.5	
																							
# (18) MUD_SOFT VS																			
1801	3.0		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																					
# (20) GRASS VS																				
2001	.97		15.0	1.8		300		1		scrape_veg					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (21) BUSHES VS																			
2101	.97		15.0	1.8		300		1		scrape_veg			 		0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (22,26) TREE_BARK VS																		
2201	.97		15.0	1.8		300		1		scrape_veg					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# (23) LEAVES VS																			
2301	.97		15.0	1.8		300		1		scrape_veg					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
																							
# (25,32) WOOD VS																			
2501	.97		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																					
# (27) CERAMIC VS																			
2701	.97		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (28) CARPET_FABRIC VS																		
2801	.97		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (29) PLASTIC VS																			
2901	.97		15.0	1.8		300		1		scrape_plastic					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (30) PLASTIC_HOLLOW VS																	
3001	.97		15.0	1.8		300		1		scrape_plastic					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (31) RUBBER VS																			
3101	0.5		15.0	10		5000	1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (33) PLASTER_BRITTLE VS																	
3301	.97		15.0	1.8		300		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (34) CARDBOARD VS																			
3401	4.0		25.0	20.0	600		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (35) PAPER VS																				
3501	3.0		30.0	100		700		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (36) FOAM VS																				
3601	4.0		25.0	20.0	600		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
																							
# (37) FEATHERS VS																			
3701	3.0		30.0	100		700		1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		

# (39) GLASS VS																				
3901	3.0		30.0	100		700		1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################																				

# (24,40) METAL	VS																			
4001	5.00	15.0	50.0	100		1		scrape_metal					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# VS CARMETAL & CAR_PLASTIC																	
4033	0.97	15.0	1.8		100		1		scrape_metal					5070	255 255	255	0.2		0.37	2.0		4.0		0.0		0.25	
4033	0.97	15.0	1.8		100		1		scrape_metal					5071	255 255	255	0.2		0.37	2.0		4.5		0.0		0.25
4033	0.97	15.0	1.8		100		1		scrape_metal					5072	255 255	255	0.2		0.3		2.0		4.0		0.0		0.25
4033	0.97	15.0	1.8		100		1		scrape_metal					5073	255 255	255	0.2		0.3		2.0		4.5		0.0		0.25


# VS CARMETAL VS CONCRETE																
4035	0.97	15.0	1.8		100		1		scrape_metal					5070	255 255	255	0.08	0.17	1.0		3.0		0.0		0.25	
4035	0.97	15.0	1.8		100		1		scrape_metal					5071	255 255	255	0.08	0.17	2.0		4.0		0.0		0.25	
4035	0.97	15.0	1.8		100		1		scrape_metal					5072	255 255	255	0.08	0.17	2.0		4.0		0.0		0.25	
4035	0.97	15.0	1.8		100		1		scrape_metal					5073	255 255	255	0.08	0.17	2.0		4.0		0.0		0.25	


# VS SOFT STUFF (BANG FX + DECALS - NO SCRAPE SPARKS FX!)									
4099	1.5		25.0	50		1000	1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		
																							
# (42) CAR_GLASS VS																			
4201	3.0		30.0	100		700		1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0			
	
# (44) PED/BLOOD VS																			
# VS dirt																				
4401	0.5		6.0		5		30		1		scrape_dirt_dry					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
	
# (44) PED/BLOOD VS																			
# VS CONCRETE																				
4402	6.0		11.0	10		300		1		scrape_blood					5040	50	0	0	0.3		0.45	1.0		1.0		0.0		0.0		
4402	6.0		11.0	10		300		1		scrape_blood					5041	50	0	0	0.3		0.45	2.0		4.0		0.0		0.5
4402	6.0		11.0	10		300		1		scrape_blood					5042	50	0	0	0.3		0.45	2.0		4.0		0.0		0.5	
																							
# (44) PED/BLOOD VS CARS ONLY																
4403	6.0		30.0	300		900		1		scrape_blood					5040	50	0	0	0.3		0.45	2.0		6.0		0.0		0.5	
4403	6.0		30.0	300		900		1		scrape_blood					5041	50	0	0	0.3		0.45	2.0		6.0		0.0		0.5
4403	6.0		30.0	300		900		1		scrape_blood					5042	50	0	0	0.3		0.45	2.0		6.0		0.0		0.5	

# (44) HEAD/BLOOD VS CARS ONLY																
4404	6.0		30.0	300		900		1		scrape_blood					5040	50	0	0	0.25	0.31	2.0		6.0		0.0		0.5	
4404	6.0		30.0	300		900		1		scrape_blood					5041	50	0	0	0.25	0.31	2.0		6.0		0.0		0.5
4404	6.0		30.0	300		900		1		scrape_blood					5042	50	0	0	0.25	0.31	2.0		6.0		0.0		0.5	

#  PED_CAPSULE VS UNDERWATER COLLISION																			
4405	0.1		3.0		0.05	1.0		0		ped_scrape_sand_underwater		0		255 255	255	0.38	0.77	2.0		2.0		0.0		0.3	

# PED VS MUD
4406	0.1		6.0		5		30		1		scrape_mud						0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0				
													
# VS CARS																					
4440	2.0		12.0	90		15000	1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# VS HARD SURFACES (DUST ONLY)																
4499	2.0		13.0	90		15000	1		scrape_concrete					0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		


#####################################################################################################################################################
#		PARTICLE EFFECTS -----------------------------------------------------> DECALS----------------------------------------------------------->  # 
# ID	VEL_THRESH		IMPULSE_THRESH	SKIP									DECAL	COL_TINT    TEX_WIDTH		TEX_LEN_MULT	OVERLAY	DUPLIC	#
#		MIN		MAX		MIN		MAX		U-WATER	PARTICLE FX						ID		R   G	B   MIN		MAX		MIN		MAX		MAX RAD	REJECT	#
#####################################################################################################################################################
																				
# (50) MUD TRANSFERRED ONTO																	
5018	6.0		25.0	100		900		1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0	
																							
# (51) GRASS TRANSFERRED ONTO																
5120	6.0		25.0	100		900		1		-								0		255 255	255	0.0		0.0		1.0		1.0		0.0		0.0		



MTLFX_SCRAPE_INFO_END
